"","z1","z2","z3","z4","z5","m11","m12","m13","m14","m15","m21","m22","m23","m24","m25","a11","a12","a13","a14","a15","a21","a22","a23","a24","a25","a31","a32","a33","a34","a35","obj cost","yield","test cost","mod cost","RR disease 1","RR disease 2","RR disease 3","RR disease 4"
"368",1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,10630046.2021784,96993.7881454776,1683000,4950000,8e-04,2.76766632641863e-06,7.90779069607517e-07,8.53395397669073e-07
"369",0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,9145577.15774884,979.9107136744,17000,50000,0.0072,2e-06,4.48e-07,1.68e-07
"370",1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,10367863.9889118,74473.2142392544,1292000,3800000,0.00088421052631579,2e-06,4.48e-07,1.68e-07
"371",0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,9343347.378121,12738.73000186,221000,650000,0.00129231191544216,7.53845757927299e-06,4.48e-07,3.23076812219643e-07
"372",1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,10565634.209284,86232.03352744,1496000,4400000,0.000872727364889528,2.81817525162112e-06,4.48e-07,1.90908907045391e-07
"373",0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,9284458.44768484,8815.6267434344,153000,450000,0.00151139905874383,2e-06,4.48e-07,7.48496296069074e-06
"374",1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,10506745.2788478,82308.9302690144,1428000,4200000,0.000876193780517119,2e-06,4.48e-07,9.51676985549003e-07
"375",0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,9482228.668057,20574.44603162,357000,1050000,0.00110481639981353,5.42915263043699e-06,4.48e-07,3.39914877043253e-06
"376",1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,10704515.49922,94067.7495572,1632000,4800000,0.000866669273975803,2.75002236219346e-06,4.48e-07,8.74715067707401e-07
"377",0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9216685.01845604,4885.8600156264,85000,250000,0.00208358744365543,2.79943946192884e-06,7.25282869993828e-06,1.68e-07
"378",1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,10438971.849619,78379.1635412064,1360000,4e+06,0.000880013976727617,2.04983402635955e-06,8.72187232372494e-07,1.68e-07
"379",0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9414455.2388282,16644.679303812,289000,850000,0.0011767827816352,6.47343344212183e-06,2.44548158864203e-06,2.86685473258878e-07
"380",1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,10636742.0699912,90137.982829392,1564000,4600000,0.000869575869912536,2.82605426362821e-06,8.16850504688399e-07,1.8991619535301e-07
"381",0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9355566.30839204,12721.5760453864,221000,650000,0.00129297575592378,2.30703344365642e-06,3.06146867240344e-06,5.2384106257634e-06
"382",1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,10577853.139555,86214.8795709664,1496000,4400000,0.000872741835269327,2.04530481653967e-06,8.33634598385634e-07,9.16172643492347e-07
"383",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,9553336.5287642,24480.395333572,425000,1250000,0.00105618167035545,5.0415711844716e-06,1.80612514484276e-06,2.88360549131456e-06
"384",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,10775623.3599272,97973.698859152,1700000,5e+06,0.000864011348357196,2.75998830194325e-06,7.87350671102173e-07,8.46540228362415e-07
"385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,0,0,0,NA,NA,NA,NA
"386",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7897944.19185858,73412.6887209428,2250000,0,0.001,3e-06,1.6e-05,7e-07
"387",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8828132.5874188,11742.5027505413,360000,0,0.001,1.2e-05,1.6e-05,1.4e-06
"388",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7726076.77927739,85155.1914714841,2610000,0,0.001,4.24105791941366e-06,1.6e-05,7.96526727065506e-07
"389",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8916184.64507296,7827.12103284696,240000,0,0.001,3e-06,1.6e-05,3.5e-05
"390",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7814128.83693154,81239.8097537897,2490000,0,0.001,3e-06,1.6e-05,4.00466371401278e-06
"391",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,8744317.23249176,19569.6237833883,6e+05,0,0.001,8.40033502558086e-06,1.6e-05,1.48387492378315e-05
"392",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,7642261.42435034,92982.3125043311,2850000,0,0.001,4.13658739935027e-06,1.6e-05,3.67572727435813e-06
"393",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9077651.45656215,3901.47562291901,120000,0,0.001,4.5e-06,0.00032,7e-07
"394",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,7975595.64842073,77314.1643438618,2370000,0,0.001,3.07569393634458e-06,3.13406377658344e-05,7e-07
"395",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,8905784.04398095,15643.9783734603,480000,0,0.001,1.01295635628381e-05,9.18150235862947e-05,1.22542593253156e-06
"396",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,7803728.23583953,89056.6670944031,2730000,0,0.001,4.25240189003503e-06,2.93179090130347e-05,7.92297996248452e-07
"397",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,8993836.10163511,11728.596655766,360000,0,0.001,3.4989696215277e-06,0.000117124509962946,2.35902279877334e-05
"398",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,7891780.29349369,85141.2853767088,2610000,0,0.001,3.06873531928119e-06,2.99303580409867e-05,3.8532323036797e-06
"399",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,8821968.68905391,23471.0994063073,720000,0,0.001,7.75200314473886e-06,6.65322979906368e-05,1.24885403901308e-05
"400",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,7719912.88091249,96883.7881272501,2970000,0,0.001,4.15122189527476e-06,2.82419716682587e-05,3.55589579743328e-06
"401",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9146905.92255811,978.83584961257,30000,0,0.009,3e-06,1.6e-05,7e-07
"402",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8044850.1144167,74391.5245705554,2280000,0,0.00110526315789474,3e-06,1.6e-05,6.99999999999999e-07
"403",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,8975038.50997692,12721.3386001539,390000,0,0.00161555525271577,1.13075003406948e-05,1.6e-05,1.34613891538737e-06
"404",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,7872982.7018355,86134.0273210967,2640000,0,0.00109091281390697,4.22695441095424e-06,1.6e-05,7.95429787518662e-07
"405",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,9063090.56763107,8805.95688245953,270000,0,0.00188924882342979,3e-06,1.6e-05,3.11873456695448e-05
"406",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,7961034.75948965,82218.6456034023,2520000,0,0.0010952422256464,3e-06,1.6e-05,3.96532077312085e-06
"407",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,8891223.15504987,20548.4596330008,630000,0,0.00138108388350066,8.14308744511174e-06,1.6e-05,1.41652430544071e-05
"408",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,7789167.34690846,93961.1483539436,2880000,0,0.00108333962423919,4.12474705350317e-06,1.6e-05,3.64472777524772e-06
"409",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,9224557.37912026,4880.31147253158,150000,0,0.00260454652146178,4.19914752722592e-06,0.000259027232184452,7e-07
"410",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,8122501.57097884,78293.0001934744,2400000,0,0.00110001771266332,3.07474759454762e-06,3.11488458283175e-05,7e-07
"411",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,9052689.96653907,16622.8142230729,510000,0,0.00147108069017768,9.7097385973572e-06,8.73506493816861e-05,1.19448618116478e-06
"412",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,7950634.15839765,90035.5029440157,2760000,0,0.00108697332208795,4.23878619591433e-06,2.91731211642686e-05,7.91294563328978e-07
"413",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,9140742.02419322,12707.4325053785,390000,0,0.00161622887185009,3.46053468565751e-06,0.000109335029626588,2.18270255665744e-05
"414",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,8038686.2160518,86120.1212263213,2640000,0,0.00109092749389335,3.06795407799066e-06,2.97720264727737e-05,3.81739286480006e-06
"415",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,8968874.61161202,24449.9352559198,750000,0,0.00132027433671852,7.56176006283066e-06,6.45092732129101e-05,1.20165945208398e-05
"416",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,7866818.8034706,97862.6239768626,3e+06,0,0.00108001713502748,4.13970721054466e-06,2.8119525730761e-05,3.52733072247732e-06
"417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,0,0,0,NA,NA,NA,NA
"418",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8002677.19185858,73412.6887209428,2250000,450000,8e-04,3e-06,1.12e-05,4.2e-07
"419",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8844483.3074188,11742.5027505413,360000,72000,8e-04,1.2e-05,1.12e-05,8.39999999999999e-07
"420",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7847160.49927738,85155.1914714841,2610000,522000,8e-04,4.24105791941366e-06,1.12e-05,4.77916036239304e-07
"421",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8914075.20507296,7827.12103284696,240000,48000,8e-04,3e-06,1.12e-05,2.1e-05
"422",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7916752.39693154,81239.8097537897,2490000,498000,8e-04,3e-06,1.12e-05,2.40279822840767e-06
"423",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,8758558.51249176,19569.6237833883,6e+05,120000,8e-04,8.40033502558086e-06,1.12e-05,8.90324954269888e-06
"424",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,7761235.70435034,92982.3125043311,2850000,570000,8e-04,4.13658739935027e-06,1.12e-05,2.20543636461488e-06
"425",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9042981.53656215,3901.47562291901,120000,24000,8e-04,4.5e-06,0.000224,4.2e-07
"426",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,8045658.72842073,77314.1643438618,2370000,474000,8e-04,3.07569393634458e-06,2.19384464360841e-05,4.2e-07
"427",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,8887464.84398095,15643.9783734603,480000,96000,8e-04,1.01295635628381e-05,6.42705165104063e-05,7.35255559518935e-07
"428",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,7890142.03583953,89056.6670944031,2730000,546000,8e-04,4.25240189003503e-06,2.05225363091243e-05,4.75378797749071e-07
"429",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,8957056.7416351,11728.596655766,360000,72000,8e-04,3.4989696215277e-06,8.1987156974062e-05,1.415413679264e-05
"430",1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,7959733.93349369,85141.2853767088,2610000,522000,8e-04,3.06873531928119e-06,2.09512506286907e-05,2.31193938220782e-06
"431",0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,8801540.04905391,23471.0994063073,720000,144000,8e-04,7.75200314473886e-06,4.65726085934458e-05,7.4931242340785e-06
"432",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,7804217.24091249,96883.7881272501,2970000,594000,8e-04,4.15122189527476e-06,1.97693801677811e-05,2.13353747845996e-06
"433",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9115982.36255812,978.83584961257,30000,6000,0.0072,3e-06,1.12e-05,4.2e-07
"434",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8118659.5544167,74391.5245705554,2280000,456000,0.00088421052631579,3e-06,1.12e-05,4.2e-07
"435",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,8960465.66997692,12721.3386001539,390000,78000,0.00129244420217261,1.13075003406948e-05,1.12e-05,8.07683349232422e-07
"436",1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,7963142.8618355,86134.0273210967,2640000,528000,0.000872730251125574,4.22695441095424e-06,1.12e-05,4.77257872511197e-07
"437",0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,9030057.56763107,8805.95688245953,270000,54000,0.00151139905874383,3e-06,1.12e-05,1.87124074017269e-05
"438",1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,8032734.75948965,82218.6456034023,2520000,504000,0.000876193780517119,3e-06,1.12e-05,2.37919246387251e-06
"439",0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,8874540.87504987,20548.4596330008,630000,126000,0.00110486710680053,8.14308744511174e-06,1.12e-05,8.49914583264426e-06
"440",1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,7877218.06690846,93961.1483539436,2880000,576000,0.000866671699391353,4.12474705350317e-06,1.12e-05,2.18683666514863e-06
"441",0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,9158963.89912026,4880.31147253158,150000,30000,0.00208363721716942,4.19914752722592e-06,0.000181319062529117,4.2e-07
"442",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,8161641.09097885,78293.0001934744,2400000,480000,0.00088001417013066,3.07474759454762e-06,2.18041920798223e-05,4.2e-07
"443",0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,9003447.20653907,16622.8142230729,510000,102000,0.00117686455214215,9.7097385973572e-06,6.11454545671802e-05,7.16691708698868e-07
"444",1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,8006124.39839765,90035.5029440157,2760000,552000,0.000869578657670361,4.23878619591433e-06,2.0421184814988e-05,4.74776737997387e-07
"445",0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,9073039.10419322,12707.4325053785,390000,78000,0.00129298309748007,3.46053468565751e-06,7.65345207386119e-05,1.30962153399446e-05
"446",1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,8075716.2960518,86120.1212263213,2640000,528000,0.000872741995114677,3.06795407799066e-06,2.08404185309416e-05,2.29043571888004e-06
"447",0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,8917522.41161202,24449.9352559198,750000,150000,0.00105621946937482,7.56176006283066e-06,4.5156491249037e-05,7.20995671250385e-06
"448",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,7920199.6034706,97862.6239768626,3e+06,6e+05,0.000864013708021988,4.13970721054466e-06,1.96836680115327e-05,2.11639843348639e-06
"449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,0,0,0,NA,NA,NA,NA
"450",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11061055.9918586,73412.6887209428,2250000,3300000,0.001,6.00000000000001e-08,6.4e-07,2.8e-07
"451",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9330762.9554188,11742.5027505413,360000,528000,0.001,2.4e-07,6.4e-07,5.6e-07
"452",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,11391818.9472774,85155.1914714841,2610000,3828000,0.001,8.48211583882733e-08,6.4e-07,3.18610690826203e-07
"453",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9233661.79707296,7827.12103284696,240000,352000,0.001,6.00000000000001e-08,6.4e-07,1.4e-05
"454",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,11294717.7889315,81239.8097537897,2490000,3652000,0.001,6.00000000000001e-08,6.4e-07,1.60186548560511e-06
"455",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,9564424.75249176,19569.6237833883,6e+05,880000,0.001,1.68006700511617e-07,6.4e-07,5.93549969513258e-06
"456",1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,11625480.7443503,92982.3125043311,2850000,4180000,0.001,8.27317479870056e-08,6.4e-07,1.47029090974325e-06
"457",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9117373.81656215,3901.47562291901,120000,176000,0.001,9.00000000000001e-08,1.28e-05,2.8e-07
"458",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,11178429.8084207,77314.1643438618,2370000,3476000,0.001,6.15138787268917e-08,1.25362551063338e-06,2.8e-07
"459",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,9448136.77198095,15643.9783734603,480000,704000,0.001,2.02591271256763e-07,3.67260094345179e-06,4.90170373012623e-07
"460",1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,11509192.7638395,89056.6670944031,2730000,4004000,0.001,8.50480378007006e-08,1.17271636052139e-06,3.16919198499381e-07
"461",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,9351035.6136351,11728.596655766,360000,528000,0.001,6.9979392430554e-08,4.68498039851784e-06,9.43609119509336e-06
"462",1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,11412091.6054937,85141.2853767088,2610000,3828000,0.001,6.13747063856238e-08,1.19721432163947e-06,1.54129292147188e-06
"463",0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,9681798.56905391,23471.0994063073,720000,1056000,0.001,1.55040062894777e-07,2.66129191962547e-06,4.99541615605234e-06
"464",1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,11742854.5609125,96883.7881272501,2970000,4356000,0.001,8.30244379054952e-08,1.12967886673035e-06,1.42235831897331e-06
"465",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9189080.74655811,978.83584961257,30000,44000,0.009,6.00000000000001e-08,6.4e-07,2.8e-07
"466",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,11250136.7384167,74391.5245705554,2280000,3344000,0.00110526315789474,6.00000000000001e-08,6.4e-07,2.8e-07
"467",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,9519843.70197692,12721.3386001539,390000,572000,0.00161555525271577,2.26150006813896e-07,6.4e-07,5.38455566154948e-07
"468",1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,11580899.6938355,86134.0273210967,2640000,3872000,0.00109091281390697,8.45390882190848e-08,6.4e-07,3.18171915007465e-07
"469",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,9422742.54363107,8805.95688245953,270000,396000,0.00188924882342979,6.00000000000001e-08,6.4e-07,1.24749382678179e-05
"470",1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,11483798.5354897,82218.6456034023,2520000,3696000,0.0010952422256464,6.00000000000001e-08,6.4e-07,1.58612830924834e-06
"471",0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,9753505.49904987,20548.4596330008,630000,924000,0.00138108388350066,1.62861748902235e-07,6.4e-07,5.66609722176284e-06
"472",1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,11814561.4909085,93961.1483539436,2880000,4224000,0.00108333962423919,8.24949410700634e-08,6.4e-07,1.45789111009909e-06
"473",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,9306454.56312026,4880.31147253158,150000,220000,0.00260454652146178,8.39829505445185e-08,1.03610892873781e-05,2.8e-07
"474",1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,11367510.5549788,78293.0001934744,2400000,3520000,0.00110001771266332,6.14949518909525e-08,1.2459538331327e-06,2.8e-07
"475",0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,9637217.51853907,16622.8142230729,510000,748000,0.00147108069017768,1.94194771947144e-07,3.49402597526745e-06,4.77794472465912e-07
"476",1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,11698273.5103976,90035.5029440157,2760000,4048000,0.00108697332208795,8.47757239182867e-08,1.16692484657074e-06,3.16517825331591e-07
"477",0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,9540116.36019322,12707.4325053785,390000,572000,0.00161622887185009,6.92106937131503e-08,4.37340118506354e-06,8.73081022662975e-06
"478",1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,11601172.3520518,86120.1212263213,2640000,3872000,0.00109092749389335,6.13590815598133e-08,1.19088105891095e-06,1.52695714592002e-06
"479",0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,9870879.31561202,24449.9352559198,750000,1100000,0.00132027433671852,1.51235201256613e-07,2.5803709285164e-06,4.8066378083359e-06
"480",1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,11931935.3074706,97862.6239768626,3e+06,4400000,0.00108001713502748,8.27941442108932e-08,1.12478102923044e-06,1.41093228899093e-06
"481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,0,0,0,NA,NA,NA,NA
"482",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,11205450.5518586,73412.6887209428,2250000,3750000,8e-04,6.00000000000001e-08,4.48e-07,1.68e-07
