"","z1","z2","z3","z4","z5","m11","m12","m13","m14","m15","m21","m22","m23","m24","m25","a11","a12","a13","a14","a15","a21","a22","a23","a24","a25","a31","a32","a33","a34","a35","obj cost","yield","test cost","mod cost","RR disease 1","RR disease 2","RR disease 3","RR disease 4"
"375",0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,10149667.7033156,10149667.7033156,10149667.7033156,10149667.7033156,10149667.7033156,10149667.7033156,10149667.7033156,10149667.7033156
"376",1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,12766518.5609156,12766518.5609156,12766518.5609156,12766518.5609156,12766518.5609156,12766518.5609156,12766518.5609156,12766518.5609156
"377",0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,9408710.71,9408710.71,9408710.71,9408710.71,9408710.71,9408710.71,9408710.71,9408710.71
"378",1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,11900768.71,11900768.71,11900768.71,11900768.71,11900768.71,11900768.71,11900768.71,11900768.71
"379",0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,9813838.39,9813838.39,9813838.39,9813838.39,9813838.39,9813838.39,9813838.39,9813838.39
"380",1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,12430689.2476,12430689.2476,12430689.2476,12430689.2476,12430689.2476,12430689.2476,12430689.2476,12430689.2476
"381",0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,9885199.94291894,9885199.94291894,9885199.94291894,9885199.94291894,9885199.94291894,9885199.94291894,9885199.94291894,9885199.94291894
"382",1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,12377257.9429189,12377257.9429189,12377257.9429189,12377257.9429189,12377257.9429189,12377257.9429189,12377257.9429189,12377257.9429189
"383",0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,10547174.9683047,10547174.9683047,10547174.9683047,10547174.9683047,10547174.9683047,10547174.9683047,10547174.9683047,10547174.9683047
"384",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,13164025.8259047,13164025.8259047,13164025.8259047,13164025.8259047,13164025.8259047,13164025.8259047,13164025.8259047,13164025.8259047
"385",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06
"386",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8527678.875,8527678.875,8527678.875,8527678.875,8527678.875,8527678.875,8527678.875,8527678.875
"387",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8680680,8680680,8680680,8680680,8680680,8680680,8680680,8680680
"388",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,7764698.06786305,7764698.06786305,7764698.06786305,7764698.06786305,7764698.06786305,7764698.06786305,7764698.06786305,7764698.06786305
"389",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8709167.395536,8709167.395536,8709167.395536,8709167.395536,8709167.395536,8709167.395536,8709167.395536,8709167.395536
"390",1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7588612.325892,7588612.325892,7588612.325892,7588612.325892,7588612.325892,7588612.325892,7588612.325892,7588612.325892
"391",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,8626399.46971555,8626399.46971555,8626399.46971555,8626399.46971555,8626399.46971555,8626399.46971555,8626399.46971555,8626399.46971555
"392",1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,8414758.51177312,8414758.51177312,8414758.51177312,8414758.51177312,8414758.51177312,8414758.51177312,8414758.51177312,8414758.51177312
"393",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10387240,10387240,10387240,10387240,10387240,10387240,10387240,10387240
"394",1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9914918.875,9914918.875,9914918.875,9914918.875,9914918.875,9914918.875,9914918.875,9914918.875
"395",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,10329994.48,10329994.48,10329994.48,10329994.48,10329994.48,10329994.48,10329994.48,10329994.48
"396",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,9413962.26009089,9413962.26009089,9413962.26009089,9413962.26009089,9413962.26009089,9413962.26009089,9413962.26009089,9413962.26009089
"397",0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,10171552.3082469,10171552.3082469,10171552.3082469,10171552.3082469,10171552.3082469,10171552.3082469,10171552.3082469,10171552.3082469
"398",1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,9050997.23860294,9050997.23860294,9050997.23860294,9050997.23860294,9050997.23860294,9050997.23860294,9050997.23860294,9050997.23860294
"399",0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,10350832.8536327,10350832.8536327,10350832.8536327,10350832.8536327,10350832.8536327,10350832.8536327,10350832.8536327,10350832.8536327
"400",1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,10139141.6079181,10139141.6079181,10139141.6079181,10139141.6079181,10139141.6079181,10139141.6079181,10139141.6079181,10139141.6079181
"401",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9045730,9045730,9045730,9045730,9045730,9045730,9045730,9045730
"402",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8573408.875,8573408.875,8573408.875,8573408.875,8573408.875,8573408.875,8573408.875,8573408.875
"403",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,8659123.10677216,8659123.10677216,8659123.10677216,8659123.10677216,8659123.10677216,8659123.10677216,8659123.10677216,8659123.10677216
"404",1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,7959552.03049527,7959552.03049527,7959552.03049527,7959552.03049527,7959552.03049527,7959552.03049527,7959552.03049527,7959552.03049527
"405",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,8754897.395536,8754897.395536,8754897.395536,8754897.395536,8754897.395536,8754897.395536,8754897.395536,8754897.395536
"406",1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,7634342.325892,7634342.325892,7634342.325892,7634342.325892,7634342.325892,7634342.325892,7634342.325892,7634342.325892
"407",0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,8604842.57648771,8604842.57648771,8604842.57648771,8604842.57648771,8604842.57648771,8604842.57648771,8604842.57648771,8604842.57648771
"408",1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,8609612.47440533,8609612.47440533,8609612.47440533,8609612.47440533,8609612.47440533,8609612.47440533,8609612.47440533,8609612.47440533
"409",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,10546104.31,10546104.31,10546104.31,10546104.31,10546104.31,10546104.31,10546104.31,10546104.31
"410",1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,10073783.185,10073783.185,10073783.185,10073783.185,10073783.185,10073783.185,10073783.185,10073783.185
"411",0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,10421521.8421272,10421521.8421272,10421521.8421272,10421521.8421272,10421521.8421272,10421521.8421272,10421521.8421272,10421521.8421272
"412",1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,9721901.48878157,9721901.48878157,9721901.48878157,9721901.48878157,9721901.48878157,9721901.48878157,9721901.48878157,9721901.48878157
"413",0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,10330416.6182469,10330416.6182469,10330416.6182469,10330416.6182469,10330416.6182469,10330416.6182469,10330416.6182469,10330416.6182469
"414",1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,9209861.54860294,9209861.54860294,9209861.54860294,9209861.54860294,9209861.54860294,9209861.54860294,9209861.54860294,9209861.54860294
"415",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10442360.2157599,10442360.2157599,10442360.2157599,10442360.2157599,10442360.2157599,10442360.2157599,10442360.2157599,10442360.2157599
"416",1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10447080.8366087,10447080.8366087,10447080.8366087,10447080.8366087,10447080.8366087,10447080.8366087,10447080.8366087,10447080.8366087
"417",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06
"418",1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8506228.875,8506228.875,8506228.875,8506228.875,8506228.875,8506228.875,8506228.875,8506228.875
"419",0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,8674464,8674464,8674464,8674464,8674464,8674464,8674464,8674464
"420",1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,8077384.70786305,8077384.70786305,8077384.70786305,8077384.70786305,8077384.70786305,8077384.70786305,8077384.70786305,8077384.70786305
"421",0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,8731782.435536,8731782.435536,8731782.435536,8731782.435536,8731782.435536,8731782.435536,8731782.435536,8731782.435536
"422",1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,7884806.365892,7884806.365892,7884806.365892,7884806.365892,7884806.365892,7884806.365892,7884806.365892,7884806.365892
"423",0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,8642798.50971555,8642798.50971555,8642798.50971555,8642798.50971555,8642798.50971555,8642798.50971555,8642798.50971555,8642798.50971555
"424",1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,8773662.51177312,8773662.51177312,8773662.51177312,8773662.51177312,8773662.51177312,8773662.51177312,8773662.51177312,8773662.51177312
"425",0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,10081032,10081032,10081032,10081032,10081032,10081032,10081032,10081032
"426",1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,9587260.875,9587260.875,9587260.875,9587260.875,9587260.875,9587260.875,9587260.875,9587260.875
"427",0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,10017570.48,10017570.48,10017570.48,10017570.48,10017570.48,10017570.48,10017570.48,10017570.48
"428",1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,9420440.90009089,9420440.90009089,9420440.90009089,9420440.90009089,9420440.90009089,9420440.90009089,9420440.90009089,9420440.90009089
"429",0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,9890476.92904694,9890476.92904694,9890476.92904694,9890476.92904694,9890476.92904694,9890476.92904694,9890476.92904694,9890476.92904694
"430",1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,9043500.85940294,9043500.85940294,9043500.85940294,9043500.85940294,9043500.85940294,9043500.85940294,9043500.85940294,9043500.85940294
"431",0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,10063541.4744327,10063541.4744327,10063541.4744327,10063541.4744327,10063541.4744327,10063541.4744327,10063541.4744327,10063541.4744327
"432",1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,10194355.1887181,10194355.1887181,10194355.1887181,10194355.1887181,10194355.1887181,10194355.1887181,10194355.1887181,10194355.1887181
"433",0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9029124,9029124,9029124,9029124,9029124,9029124,9029124,9029124
"434",1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,8535352.875,8535352.875,8535352.875,8535352.875,8535352.875,8535352.875,8535352.875,8535352.875
"435",0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,8685793.90677216,8685793.90677216,8685793.90677216,8685793.90677216,8685793.90677216,8685793.90677216,8685793.90677216,8685793.90677216
"436",1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,8261697.20169527,8261697.20169527,8261697.20169527,8261697.20169527,8261697.20169527,8261697.20169527,8261697.20169527,8261697.20169527
"437",0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,8760906.435536,8760906.435536,8760906.435536,8760906.435536,8760906.435536,8760906.435536,8760906.435536,8760906.435536
"438",1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,7913930.365892,7913930.365892,7913930.365892,7913930.365892,7913930.365892,7913930.365892,7913930.365892,7913930.365892
"439",0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,8654128.41648771,8654128.41648771,8654128.41648771,8654128.41648771,8654128.41648771,8654128.41648771,8654128.41648771,8654128.41648771
"440",1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,8957975.00560533,8957975.00560533,8957975.00560533,8957975.00560533,8957975.00560533,8957975.00560533,8957975.00560533,8957975.00560533
"441",0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,10223290.31,10223290.31,10223290.31,10223290.31,10223290.31,10223290.31,10223290.31,10223290.31
"442",1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,9729519.185,9729519.185,9729519.185,9729519.185,9729519.185,9729519.185,9729519.185,9729519.185
"443",0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,10141984.6421272,10141984.6421272,10141984.6421272,10141984.6421272,10141984.6421272,10141984.6421272,10141984.6421272,10141984.6421272
"444",1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,9717838.65998157,9717838.65998157,9717838.65998157,9717838.65998157,9717838.65998157,9717838.65998157,9717838.65998157,9717838.65998157
"445",0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,10032735.2390469,10032735.2390469,10032735.2390469,10032735.2390469,10032735.2390469,10032735.2390469,10032735.2390469,10032735.2390469
"446",1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,9185759.16940294,9185759.16940294,9185759.16940294,9185759.16940294,9185759.16940294,9185759.16940294,9185759.16940294,9185759.16940294
"447",0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,10187955.6365599,10187955.6365599,10187955.6365599,10187955.6365599,10187955.6365599,10187955.6365599,10187955.6365599,10187955.6365599
"448",1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,10491752.9486087,10491752.9486087,10491752.9486087,10491752.9486087,10491752.9486087,10491752.9486087,10491752.9486087,10491752.9486087
"449",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06
"450",1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13622500.875,13622500.875,13622500.875,13622500.875,13622500.875,13622500.875,13622500.875,13622500.875
"451",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6,9361761.6
"452",1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,15145166.7398631,15145166.7398631,15145166.7398631,15145166.7398631,15145166.7398631,15145166.7398631,15145166.7398631,15145166.7398631
"453",0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9360180.387536,9360180.387536,9360180.387536,9360180.387536,9360180.387536,9360180.387536,9360180.387536,9360180.387536
"454",1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,14750586.517892,14750586.517892,14750586.517892,14750586.517892,14750586.517892,14750586.517892,14750586.517892,14750586.517892
"455",0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,9978815.34171555,9978815.34171555,9978815.34171555,9978815.34171555,9978815.34171555,9978815.34171555,9978815.34171555,9978815.34171555
"456",1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,16579852.5917731,16579852.5917731,16579852.5917731,16579852.5917731,16579852.5917731,16579852.5917731,16579852.5917731,16579852.5917731
"457",0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9179204,9179204,9179204,9179204,9179204,9179204,9179204,9179204
"458",1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,13801704.875,13801704.875,13801704.875,13801704.875,13801704.875,13801704.875,13801704.875,13801704.875
"459",0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,9924967.76,9924967.76,9924967.76,9924967.76,9924967.76,9924967.76,9924967.76,9924967.76
"460",1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,15708322.6120909,15708322.6120909,15708322.6120909,15708322.6120909,15708322.6120909,15708322.6120909,15708322.6120909,15708322.6120909
"461",0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,9626613.68808694,9626613.68808694,9626613.68808694,9626613.68808694,9626613.68808694,9626613.68808694,9626613.68808694,9626613.68808694
"462",1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,0,15017019.8184429,15017019.8184429,15017019.8184429,15017019.8184429,15017019.8184429,15017019.8184429,15017019.8184429,15017019.8184429
"463",0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,10629224.7934727,10629224.7934727,10629224.7934727,10629224.7934727,10629224.7934727,10629224.7934727,10629224.7934727,10629224.7934727
"464",1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,17230211.7557581,17230211.7557581,17230211.7557581,17230211.7557581,17230211.7557581,17230211.7557581,17230211.7557581,17230211.7557581
"465",0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8,9111120.8
"466",1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,13733621.675,13733621.675,13733621.675,13733621.675,13733621.675,13733621.675,13733621.675,13733621.675
"467",0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,9633840.11477216,9633840.11477216,9633840.11477216,9633840.11477216,9633840.11477216,9633840.11477216,9633840.11477216,9633840.11477216
"468",1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,0,0,0,0,15425200.4202553,15425200.4202553,15425200.4202553,15425200.4202553,15425200.4202553,15425200.4202553,15425200.4202553,15425200.4202553
"469",0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,9471301.187536,9471301.187536,9471301.187536,9471301.187536,9471301.187536,9471301.187536,9471301.187536,9471301.187536
"470",1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,14861707.317892,14861707.317892,14861707.317892,14861707.317892,14861707.317892,14861707.317892,14861707.317892,14861707.317892
"471",0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,10250893.8564877,10250893.8564877,10250893.8564877,10250893.8564877,10250893.8564877,10250893.8564877,10250893.8564877,10250893.8564877
"472",1,1,1,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,0,16859886.2721653,16859886.2721653,16859886.2721653,16859886.2721653,16859886.2721653,16859886.2721653,16859886.2721653,16859886.2721653
"473",0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,9418700.07,9418700.07,9418700.07,9418700.07,9418700.07,9418700.07,9418700.07,9418700.07
"474",1,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,0,14041200.945,14041200.945,14041200.945,14041200.945,14041200.945,14041200.945,14041200.945,14041200.945
"475",0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,10325371.4901272,10325371.4901272,10325371.4901272,10325371.4901272,10325371.4901272,10325371.4901272,10325371.4901272,10325371.4901272
"476",1,1,0,1,1,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,16116682.5185416,16116682.5185416,16116682.5185416,16116682.5185416,16116682.5185416,16116682.5185416,16116682.5185416,16116682.5185416
"477",0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,9866109.75808694,9866109.75808694,9866109.75808694,9866109.75808694,9866109.75808694,9866109.75808694,9866109.75808694,9866109.75808694
"478",1,0,1,1,1,0,0,0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,15256515.8884429,15256515.8884429,15256515.8884429,15256515.8884429,15256515.8884429,15256515.8884429,15256515.8884429,15256515.8884429
"479",0,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,11029628.5235999,11029628.5235999,11029628.5235999,11029628.5235999,11029628.5235999,11029628.5235999,11029628.5235999,11029628.5235999
"480",1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,17638571.6622087,17638571.6622087,17638571.6622087,17638571.6622087,17638571.6622087,17638571.6622087,17638571.6622087,17638571.6622087
"481",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06,9e+06
"482",1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,13900498.875,13900498.875,13900498.875,13900498.875,13900498.875,13900498.875,13900498.875,13900498.875
"483",0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68,9405127.68
"484",1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,15485970.4454631,15485970.4454631,15485970.4454631,15485970.4454631,15485970.4454631,15485970.4454631,15485970.4454631,15485970.4454631
"485",0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,9389159.229136,9389159.229136,9389159.229136,9389159.229136,9389159.229136,9389159.229136,9389159.229136,9389159.229136
"486",1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,15069364.519492,15069364.519492,15069364.519492,15069364.519492,15069364.519492,15069364.519492,15069364.519492,15069364.519492
"487",0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,10051160.2633156,10051160.2633156,10051160.2633156,10051160.2633156,10051160.2633156,10051160.2633156,10051160.2633156,10051160.2633156
"488",1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,16950579.2317731,16950579.2317731,16950579.2317731,16950579.2317731,16950579.2317731,16950579.2317731,16950579.2317731,16950579.2317731
"489",0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,9181828,9181828,9181828,9181828,9181828,9181828,9181828,9181828
"490",1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,14082326.875,14082326.875,14082326.875,14082326.875,14082326.875,14082326.875,14082326.875,14082326.875
